,A:総入園者数,B:有料入園者数,C:無料入園者数,D:Cのうち幼児,E:Cのうち小学生,F:Cのうち中学生,G:Cのうち障がい者,H:Cのうち市内６５歳以上,I:CのうちD～H以外,month,wod_x,さっぽろ（南北線）,さっぽろ（東豊線）,すすきの,大通（南北線）,大通（東西線）,大通（東豊線）,wod_y,気温(℃),風向(度:0～359),風速(m/s),降水量(mm),積雪深(cm),J1,J2,J3,J4,J5
2021-03-21,607.0,330.0,277.0,155.0,78.0,10.0,12.0,8.0,14.0,3,6,28028,13601,7576,22738,8493,5894,6,3.482638888888889,175.90972222222223,0.55,8.0,0.0,2198.051948051948,1356.987012987013,1884.2337662337663,1334.987012987013,1207.1818181818182
2021-03-22,721.0,464.0,257.0,185.0,20.0,18.0,11.0,10.0,13.0,3,0,44370,24324,8653,34819,17739,11621,0,5.566666666666666,246.86805555555554,0.5972222222222222,1.0,0.0,2234.688311688312,1403.7662337662337,1885.9610389610389,1575.051948051948,1439.1298701298701
2021-03-23,2156.0,1059.0,1097.0,631.0,321.0,45.0,19.0,41.0,40.0,3,1,41575,23243,8869,34479,18083,11795,1,6.020833333333333,205.66666666666666,0.5854166666666667,0.0,0.0,1964.7532467532467,1188.857142857143,1679.9610389610389,1296.4285714285713,1186.051948051948
2021-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,42199,23411,9046,35467,18055,11951,2,10.496527777777779,204.75,0.6625000000000001,0.0,0.0,1720.8181818181818,1212.6753246753246,1773.8181818181818,1303.5194805194806,1206.4545454545455
2021-03-25,1881.0,1075.0,806.0,545.0,117.0,42.0,27.0,40.0,35.0,3,3,43128,23563,9477,35826,18308,11826,3,9.783333333333333,239.69444444444446,0.47986111111111107,0.5,0.0,1762.2077922077922,1324.8051948051948,1617.2207792207791,1214.7402597402597,1172.1688311688313
2021-03-26,1443.0,830.0,613.0,297.0,202.0,42.0,17.0,30.0,25.0,3,4,46502,24595,10545,38456,19162,12108,4,5.99375,322.6736111111111,1.2173611111111111,5.0,0.0,2351.090909090909,1389.1948051948052,1912.1818181818182,1480.5844155844156,1285.7922077922078
2021-03-27,3561.0,1999.0,1562.0,1018.0,328.0,59.0,55.0,44.0,58.0,3,5,36762,17575,10377,30987,12893,8357,5,6.652083333333334,234.75,0.6909722222222222,0.0,0.0,1926.1818181818182,1045.142857142857,1741.7792207792209,1345.5324675324675,1418.4285714285713
2021-03-28,4352.0,2575.0,1777.0,1137.0,410.0,55.0,68.0,49.0,58.0,3,6,29667,14154,8714,24947,9352,6085,6,9.035416666666666,152.99305555555554,1.2013888888888888,0.5,0.0,1681.5844155844156,1093.6363636363637,1666.3896103896104,1356.5844155844156,1293.012987012987
2021-03-29,2145.0,1164.0,981.0,570.0,286.0,34.0,26.0,28.0,37.0,3,0,41448,23197,8709,34406,18142,11735,0,12.206944444444444,170.67361111111111,0.6965277777777777,3.0,0.0,1582.974025974026,1287.5324675324675,1778.1818181818182,1304.8831168831168,1330.1818181818182
2021-03-30,2770.0,1378.0,1392.0,766.0,426.0,90.0,26.0,49.0,35.0,3,1,40889,24483,8432,33640,17773,12022,1,10.706944444444444,152.76388888888889,0.7083333333333334,0.0,0.0,1585.3636363636363,1210.7532467532467,1724.7792207792209,1337.987012987013,1401.7922077922078
2021-03-31,3063.0,1471.0,1592.0,788.0,560.0,79.0,30.0,87.0,48.0,3,2,43302,23925,8398,35091,18262,12143,2,8.595833333333333,294.03472222222223,0.9722222222222222,0.0,0.0,1930.2987012987012,1336.935064935065,1647.1168831168832,1195.1168831168832,1264.8181818181818
2021-04-01,1970.0,989.0,981.0,472.0,336.0,44.0,32.0,65.0,32.0,4,3,42955,23780,8490,34674,18569,11989,3,7.6104166666666675,303.53472222222223,1.0722222222222222,0.0,0.0,2081.4805194805194,1397.3246753246754,1712.064935064935,1183.8701298701299,1241.8181818181818
2021-04-02,2632.0,1264.0,1368.0,692.0,457.0,43.0,51.0,70.0,55.0,4,4,43517,24791,9137,35656,18446,12143,4,8.757638888888888,172.90972222222223,0.5729166666666666,0.0,0.0,1697.0389610389611,1183.7142857142858,1832.1818181818182,1349.1818181818182,1204.4545454545455
2021-04-03,2001.0,1180.0,821.0,487.0,223.0,31.0,21.0,25.0,34.0,4,5,34549,17683,9639,28893,11650,8019,5,9.434027777777779,181.29861111111111,0.6187499999999999,1.0,0.0,1787.2467532467533,1356.5064935064936,1569.4545454545455,1225.3246753246754,1311.1818181818182
2021-04-04,1907.0,1143.0,764.0,454.0,238.0,25.0,19.0,18.0,10.0,4,6,28428,13928,8022,23299,8774,6315,6,6.445138888888889,320.78472222222223,0.8875,3.0,0.0,2235.220779220779,1359.2857142857142,1637.6883116883116,1226.3246753246754,1333.2207792207791
2021-04-05,1751.0,942.0,809.0,429.0,264.0,48.0,21.0,30.0,17.0,4,0,42117,23820,8504,34792,18491,11975,0,5.995138888888889,291.09027777777777,1.2284722222222222,0.0,0.0,2228.3896103896104,1312.2987012987012,1650.4805194805194,1253.064935064935,1288.3896103896104
2021-04-06,1241.0,753.0,488.0,328.0,76.0,8.0,18.0,42.0,16.0,4,1,41457,24142,8226,34047,17859,12117,1,5.78125,153.70833333333334,1.2888888888888888,0.0,0.0,1849.5974025974026,1210.9610389610389,1703.1688311688313,1378.5844155844156,1229.3766233766235
2021-04-07,937.0,600.0,337.0,249.0,25.0,11.0,19.0,23.0,10.0,4,2,40677,24224,8008,33561,17661,12269,2,6.411111111111111,189.89583333333334,0.76875,0.0,0.0,1902.4935064935064,1364.5064935064936,1608.5324675324675,1300.2207792207791,1268.3506493506493
2021-04-08,337.0,250.0,87.0,69.0,5.0,0.0,5.0,4.0,4.0,4,3,42143,24990,8272,34181,18271,12164,3,2.932638888888889,265.4375,0.7479166666666667,0.0,0.0,2340.6233766233768,1354.2337662337663,1866.5324675324675,1289.4545454545455,1394.5194805194806
2021-04-09,409.0,282.0,127.0,84.0,11.0,1.0,12.0,12.0,7.0,4,4,44659,25399,9146,36322,18979,12256,4,2.446527777777778,283.1736111111111,1.1243055555555557,0.0,0.0,2467.8311688311687,1329.2207792207791,1854.6753246753246,1335.4935064935064,1440.2857142857142
2021-04-10,2736.0,1747.0,989.0,626.0,235.0,10.0,47.0,42.0,29.0,4,5,31874,16241,8894,28490,11946,8015,5,7.1506944444444445,311.7638888888889,1.051388888888889,0.0,0.0,1820.3766233766235,1245.012987012987,1543.909090909091,1156.051948051948,1372.4935064935064
2021-04-11,5831.0,3480.0,2351.0,1600.0,494.0,59.0,57.0,77.0,64.0,4,6,24041,13470,6924,22217,8952,6246,6,8.554166666666667,253.94444444444446,0.5034722222222222,0.0,0.0,1608.7402597402597,1122.1688311688313,1547.3116883116884,1173.6493506493507,1275.844155844156
2021-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,41170,24758,7698,33059,17697,11700,0,11.3,177.24305555555554,0.5562499999999999,0.0,0.0,1504.5324675324675,1195.5194805194806,1602.2857142857142,1288.5714285714287,1264.5324675324675
2021-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,41627,25077,7913,33207,17559,11969,1,10.551388888888889,155.52083333333334,1.386111111111111,2.5,0.0,1670.0389610389611,1300.6493506493507,1784.987012987013,1348.857142857143,1113.051948051948
2021-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,41407,24632,7882,32879,17821,11679,2,5.534722222222222,315.9513888888889,1.1124999999999998,0.0,0.0,2158.038961038961,1229.077922077922,1595.857142857143,1225.5714285714287,1186.155844155844
2021-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,43090,25076,8444,34376,18295,12085,3,6.817361111111111,262.75,0.625,0.0,0.0,1812.5584415584415,1164.2857142857142,1640.7402597402597,1356.4935064935064,1187.1818181818182
2021-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,45846,26705,9594,36371,18636,12705,4,9.353472222222223,154.625,1.1729166666666666,0.0,0.0,1609.6883116883116,1194.142857142857,1763.3636363636363,1400.3636363636363,1042.142857142857
2021-04-17,710.0,467.0,243.0,152.0,44.0,5.0,14.0,11.0,17.0,4,5,33831,17149,9672,29025,11665,7831,5,9.0,157.79861111111111,0.7458333333333333,7.5,0.0,1847.7922077922078,1364.064935064935,1723.2207792207791,1323.8311688311687,1103.4415584415585
2021-04-18,272.0,199.0,73.0,45.0,15.0,3.0,4.0,3.0,3.0,4,6,24117,12292,7096,21979,8377,5692,6,8.322916666666666,250.55555555555554,0.5923611111111111,42.0,0.0,2038.6753246753246,1376.155844155844,1500.7662337662337,1192.2207792207791,1190.922077922078
2021-04-19,488.0,359.0,129.0,91.0,10.0,0.0,7.0,13.0,8.0,4,0,41833,25046,7912,33054,17810,11767,0,9.965277777777779,283.8611111111111,1.2104166666666667,4.5,0.0,1624.4025974025974,1239.4805194805194,1772.1688311688313,1281.5324675324675,1170.987012987013
2021-04-20,858.0,567.0,291.0,242.0,12.0,0.0,12.0,12.0,13.0,4,1,41376,24743,8159,33011,17626,11598,1,10.635416666666666,266.6458333333333,0.8854166666666666,0.0,0.0,1558.6623376623377,1032.4285714285713,1525.2857142857142,1440.3766233766235,1061.7792207792209
2021-04-21,642.0,450.0,192.0,132.0,7.0,1.0,22.0,13.0,17.0,4,2,41794,24427,8084,33342,18055,11702,2,8.056944444444445,321.2916666666667,1.4625,0.0,0.0,1829.0,1088.5454545454545,1602.1168831168832,1429.4415584415585,1038.7142857142858
2021-04-22,486.0,346.0,140.0,96.0,9.0,0.0,11.0,14.0,10.0,4,3,41969,24583,8283,33444,17582,11759,3,7.418055555555556,330.6041666666667,1.74375,0.0,0.0,2152.025974025974,1340.4415584415585,1646.8831168831168,1211.9610389610389,1123.6493506493507
2021-04-23,1080.0,733.0,347.0,266.0,15.0,1.0,14.0,32.0,19.0,4,4,44533,26136,9170,36439,18860,12505,4,9.499305555555557,269.15972222222223,0.8944444444444445,0.0,0.0,1735.7012987012988,1151.3376623376623,1551.2727272727273,1382.5194805194806,963.1558441558442
2021-04-24,3473.0,2148.0,1325.0,923.0,231.0,30.0,45.0,50.0,46.0,4,5,31764,17577,9017,28518,11984,8082,5,11.750694444444443,251.48611111111111,0.6506944444444445,0.0,0.0,1527.051948051948,1232.987012987013,1351.857142857143,1185.4935064935064,1017.1428571428571
2021-04-25,1382.0,891.0,491.0,322.0,98.0,17.0,24.0,10.0,20.0,4,6,24668,13245,7243,22905,8763,6088,6,5.615277777777778,315.1736111111111,1.2069444444444446,12.5,0.0,2253.5064935064934,1363.8181818181818,1522.7402597402597,1159.5324675324675,1130.6753246753246
2021-04-26,639.0,432.0,207.0,142.0,6.0,2.0,15.0,27.0,15.0,4,0,41645,24761,8217,34273,18195,11902,0,4.65,294.5416666666667,1.1604166666666667,0.0,0.0,2243.2727272727275,1302.7792207792209,1678.6883116883116,1351.012987012987,1012.2597402597403
2021-04-27,1235.0,838.0,397.0,284.0,19.0,0.0,20.0,54.0,20.0,4,1,41064,24477,7809,32546,17693,11533,1,9.577083333333333,242.90972222222223,0.601388888888889,0.0,0.0,1562.2337662337663,1060.5064935064936,1488.1298701298701,1464.0,882.3116883116883
2021-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,42189,25293,8409,34129,17828,12094,2,12.256250000000001,164.18055555555554,0.8604166666666667,0.0,0.0,1452.3506493506493,1156.155844155844,1442.1168831168832,1290.844155844156,1057.7402597402597
2021-04-29,3447.0,2038.0,1409.0,957.0,309.0,39.0,42.0,27.0,35.0,4,3,26078,12979,6833,22769,9175,6089,3,12.908333333333333,239.36111111111111,0.4388888888888889,0.0,0.0,1338.5584415584415,1086.5454545454545,1304.935064935065,1210.3896103896104,948.1168831168832
2021-04-30,298.0,223.0,75.0,37.0,10.0,14.0,3.0,4.0,7.0,4,4,39036,22959,8594,32239,16217,11019,4,8.025694444444445,314.19444444444446,1.4965277777777777,29.5,0.0,2153.3766233766232,1418.922077922078,1711.5714285714287,1358.3896103896104,1023.3636363636364
2021-05-01,2421.0,1521.0,900.0,593.0,211.0,30.0,24.0,21.0,21.0,5,5,28279,14980,8398,23978,10011,6883,5,7.3270833333333325,333.5833333333333,1.5486111111111112,1.5,0.0,2084.987012987013,1345.857142857143,1496.4415584415585,1198.2077922077922,1020.2727272727273
2021-05-02,2061.0,1302.0,759.0,482.0,187.0,17.0,22.0,25.0,26.0,5,6,24740,12045,7925,21127,7935,5210,6,6.105555555555556,333.8263888888889,1.5729166666666667,4.0,0.0,2205.090909090909,1325.4155844155844,1524.5714285714287,1190.4675324675325,1094.2597402597403
2021-05-03,1273.0,779.0,494.0,302.0,133.0,21.0,15.0,7.0,16.0,5,0,23003,11146,7355,19479,7546,5068,0,5.541666666666667,302.59027777777777,1.2958333333333334,8.5,0.0,2194.038961038961,1423.5324675324675,1639.1038961038962,1115.5064935064936,972.0649350649351
2021-05-04,2825.0,1693.0,1132.0,762.0,253.0,37.0,28.0,29.0,23.0,5,1,22990,11255,6923,19352,7677,5076,1,8.609027777777778,277.5208333333333,1.1180555555555556,0.0,0.0,1865.4935064935064,1397.857142857143,1545.7142857142858,1013.7272727272727,974.8181818181819
2021-05-05,1570.0,950.0,620.0,403.0,144.0,17.0,15.0,19.0,22.0,5,2,22427,11717,6385,18308,7417,5270,2,12.083333333333334,148.18055555555554,1.4500000000000002,0.5,0.0,1298.8051948051948,1190.5844155844156,1460.9610389610389,1208.5584415584415,1031.1298701298701
2021-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,36526,21949,7056,29602,16170,10757,3,16.254166666666666,180.05555555555554,0.6638888888888889,0.0,0.0,1211.2207792207791,1041.077922077922,1462.1688311688313,1174.1948051948052,1051.0
2021-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,37525,22532,7185,30384,16775,10959,4,16.540277777777778,152.72222222222223,1.0465277777777777,0.0,0.0,1242.857142857143,1018.5844155844156,1541.1818181818182,1312.7012987012988,895.7402597402597
2021-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,24933,14222,6660,22176,10026,6746,5,16.53125,193.43055555555554,0.5201388888888889,0.5,0.0,1200.844155844156,945.5454545454545,1386.6883116883116,1184.5454545454545,1195.3376623376623
2021-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,6,18393,10238,5137,16512,6945,4642,6,13.299305555555556,181.09722222222223,0.6798611111111111,4.5,0.0,1191.3896103896104,1042.1948051948052,1162.142857142857,1113.6883116883116,1146.012987012987
2021-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,37140,22274,6776,29186,16153,10905,0,9.065277777777778,305.72222222222223,1.3520833333333333,0.5,0.0,1913.3246753246754,1157.5454545454545,1568.090909090909,1299.3376623376623,820.0649350649351
2021-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,35177,21391,6602,28039,15587,10580,1,8.162500000000001,334.19444444444446,1.3409722222222222,0.0,0.0,2053.896103896104,1231.974025974026,1584.4805194805194,1395.6493506493507,674.7662337662338
2021-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,33987,20206,6031,27115,15290,10057,2,10.214583333333334,216.77083333333334,0.5645833333333333,0.0,0.0,1457.7402597402597,1131.974025974026,1338.4025974025974,1199.5714285714287,973.3636363636364
2021-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,33016,20123,5775,26002,14536,9629,3,12.01875,160.90277777777777,0.6861111111111111,0.0,0.0,1256.051948051948,1098.3376623376623,1268.6753246753246,1172.3376623376623,1012.1948051948052
2021-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,33832,20349,6148,27079,15413,10282,4,13.949305555555556,298.94444444444446,1.5583333333333333,0.0,0.0,1335.5844155844156,1013.8051948051948,1382.090909090909,1060.922077922078,1043.5064935064936
2021-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,23156,12533,6271,19976,9153,6275,5,16.343055555555555,167.45833333333334,1.992361111111111,0.0,0.0,1095.922077922078,876.0,1394.4415584415585,1129.8181818181818,963.2727272727273
2021-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,6,16900,8798,5101,14673,6022,4234,6,13.867361111111112,156.45138888888889,2.145138888888889,12.5,0.0,1112.5714285714287,971.8051948051948,1382.5324675324675,1163.025974025974,840.038961038961
2021-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,31845,19005,5853,25203,14712,9698,0,15.1875,301.6875,1.7597222222222222,15.5,0.0,1267.7792207792209,999.922077922078,1494.4805194805194,1048.3506493506493,913.025974025974
2021-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,30026,17796,5349,24038,13867,9123,1,16.672222222222224,281.44444444444446,1.2986111111111112,0.0,0.0,1113.4155844155844,947.012987012987,1233.6363636363637,1250.7922077922078,847.3636363636364
2021-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,29793,18095,5312,23887,13603,9215,2,16.947916666666668,173.29861111111111,1.3006944444444446,0.0,0.0,1069.948051948052,965.1038961038961,1189.909090909091,1146.025974025974,971.7532467532468
2021-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,30182,17974,5515,24204,13932,9155,3,18.266666666666666,241.8125,1.1548611111111111,0.5,0.0,1152.6103896103896,927.5064935064935,1252.155844155844,1134.9610389610389,1051.7532467532467
2021-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,31861,18689,5849,25735,14467,9598,4,16.631944444444443,175.95138888888889,1.3194444444444444,2.5,0.0,1158.5974025974026,1011.5324675324675,1234.4935064935064,1113.6493506493507,942.3636363636364
2021-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,15131,8577,4628,15105,7368,5012,5,17.501388888888886,206.38888888888889,0.9784722222222223,0.0,0.0,979.0,951.1428571428571,1039.077922077922,1045.987012987013,869.3506493506494
2021-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,6,11695,6367,3705,11399,5253,3507,6,15.20486111111111,291.09722222222223,0.9888888888888889,2.5,0.0,1131.1298701298701,736.7402597402597,1184.7402597402597,1177.7402597402597,565.0649350649351
2021-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,30241,17879,5367,24257,13754,9103,0,13.911805555555555,306.34027777777777,1.8166666666666669,0.5,0.0,1494.4935064935064,865.1688311688312,1451.922077922078,1293.5194805194806,718.4935064935065
2021-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,30602,17819,5587,24756,14242,9359,1,14.979166666666666,228.27777777777777,1.8743055555555554,0.5,0.0,1358.6233766233765,860.4805194805194,1276.6883116883116,1237.5714285714287,777.4415584415584
2021-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,30203,18069,5485,24442,13869,9197,2,16.265972222222224,258.7916666666667,1.275,0.0,0.0,1200.5324675324675,878.4155844155844,1175.5974025974026,1210.1298701298701,815.974025974026
2021-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,31037,18155,5481,24969,13930,9281,3,14.702083333333333,182.06944444444446,1.1131944444444446,2.0,0.0,1287.077922077922,869.1428571428571,1313.3766233766235,1180.5064935064936,894.3376623376623
2021-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,33056,19571,6243,26704,15090,10116,4,13.252083333333333,270.4166666666667,1.2027777777777777,8.0,0.0,1420.4545454545455,948.5194805194806,1394.3636363636363,1270.3896103896104,826.9480519480519
2021-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,16950,9168,5237,16551,7997,5459,5,13.202083333333333,156.25,1.6152777777777778,7.5,0.0,1244.974025974026,797.5064935064935,1361.4935064935064,1161.844155844156,751.5584415584416
2021-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,6,13376,6958,4398,12936,5807,4014,6,13.274305555555555,258.65277777777777,1.3201388888888888,0.0,0.0,1356.6493506493507,867.2857142857143,1326.5064935064936,1099.8831168831168,657.7142857142857
2021-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,32089,18987,5855,26121,14609,9667,0,10.502777777777778,332.63194444444446,2.995138888888889,0.0,0.0,1772.7662337662337,1048.2207792207791,1395.064935064935,1087.5454545454545,747.7532467532468
2021-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,3,39003,22773,7233,30266,16704,10919,3,20.39513888888889,149.4375,2.5777777777777775,0.0,0.0,856.2727272727273,710.6753246753246,879.0649350649351,1117.2987012987012,810.8181818181819
2021-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,4,40367,22818,7711,31699,16943,10987,4,21.381944444444443,154.92361111111111,2.1708333333333334,1.0,0.0,992.4415584415584,710.5974025974026,889.1688311688312,1136.5194805194806,796.1688311688312
2021-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,5,31252,15605,7940,26497,11285,7313,5,20.91111111111111,244.90972222222223,1.4034722222222222,0.0,0.0,938.7532467532468,722.2857142857143,1027.4545454545455,1024.025974025974,762.987012987013
2021-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,25480,12462,6711,21789,8734,5599,6,21.094444444444445,159.66666666666666,1.3590277777777777,0.0,0.0,790.2337662337662,723.4935064935065,987.2207792207793,1057.3246753246754,744.6493506493506
2021-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,38726,22797,7205,30817,16914,11202,0,19.520833333333332,148.76388888888889,2.75,0.0,0.0,1007.8441558441558,685.3766233766233,988.0,1051.8831168831168,843.2727272727273
2021-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,38474,22549,7231,30445,16766,11210,1,20.671527777777776,208.55555555555554,1.1881944444444443,2.0,0.0,1006.9350649350649,720.7402597402597,1074.6753246753246,943.7402597402597,840.3506493506494
2021-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2,38726,22218,7069,30495,16682,10725,2,19.518055555555556,309.375,1.19375,1.5,0.0,994.4675324675325,621.2077922077922,967.4805194805194,1153.2077922077922,835.7012987012987
2021-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,3,38161,22198,7024,30028,16401,10374,3,21.920833333333334,194.88888888888889,1.3965277777777778,0.0,0.0,930.8961038961039,707.5194805194806,1091.4155844155844,857.3376623376623,806.5714285714286
2021-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,4,40618,23265,7748,32071,17197,11119,4,21.060416666666665,151.07638888888889,2.4916666666666667,0.0,0.0,1002.012987012987,697.2727272727273,928.2467532467532,1061.025974025974,748.1688311688312
2021-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,5,31738,15879,8268,26660,11263,7265,5,20.279166666666665,152.41666666666666,3.066666666666667,0.0,0.0,917.6883116883117,737.1428571428571,955.3636363636364,965.7922077922078,723.3636363636364
2021-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,25132,11885,7043,21058,8344,5472,6,22.259722222222223,158.3125,1.2041666666666666,0.0,0.0,825.4025974025974,708.0649350649351,1022.3246753246754,735.0519480519481,597.0519480519481
